transaction_amount,transaction_time,customer_age,account_balance,device_trust_score,location_risk,is_international,num_failed_logins
14703.640839597827,15,48,330852.5020589492,71.40027085235114,54.48351546889943,0,2
16458.71308065946,0,42,331058.9783869366,29.46899854393751,95.07496060422585,0,4
1280.6888687847065,1,70,424114.1569769271,55.08163254507053,36.653905440895606,0,0
3086.7806434803483,6,33,376161.36782470037,62.741511127029526,98.00991031079778,0,1
177.08232706465003,9,59,225395.14701130052,48.1131810827465,54.23000740240844,0,0
3471.612158516566,21,71,306814.8254210941,82.71787066580127,24.246924330305752,0,1
14834.304521281121,19,31,344454.0505136359,83.28690417979895,19.16643870158078,0,4
7297.2927557207,0,30,256855.49867232738,85.06005483015568,14.169491726023175,0,1
4278.573430933416,12,58,238349.8412413667,80.34235690981629,45.293287057345296,1,0
4648.000631593654,0,24,322903.625375684,48.80834771971446,2.192642978892323,0,5
13.545426943478148,4,29,279179.7999388512,38.14382981490072,44.50452833148654,0,3
3563.9002391120707,15,54,322327.21036261925,83.13762837143706,98.84046921559462,0,2
10397.550865605173,14,67,306814.5322077186,49.02014585562669,67.01067957222666,0,2
36571.6545428518,16,21,359879.08369631367,24.637139862798186,75.97861212004047,0,3
18777.149986246914,22,19,321758.95088265516,50.73435323222163,11.900539071826255,0,2
238.77783415516498,15,52,260351.50073219638,14.184982191924211,47.31008614900908,0,5
22882.937492222587,12,75,341216.6088309089,69.16294905987989,28.62231010257139,0,3
15287.726907101523,10,61,225291.50062752859,33.59212816239064,89.40975279890293,0,3
15158.388483489995,16,20,121593.94176032791,26.06587984474543,18.12924720139125,0,2
6124.81452856446,16,21,1707.6918468238146,95.65087462347451,45.873332713674195,0,3
5075.066259951957,1,55,280422.10942577576,77.68809957583076,58.80477183456377,0,1
3608.48969982313,12,29,295736.95807771187,78.70695027239316,51.40410915785326,1,1
679.5219063427087,13,36,486052.4334230815,62.372196927918345,83.02435279704073,0,3
2590.7565043302748,10,27,181377.6887130435,83.91728105102972,23.14531713196404,0,2
2831.6380850093333,9,79,197672.48817132757,75.91624811633812,37.739111042369125,0,1
6617.97884559367,2,18,101697.99108975292,59.87737041336165,79.20842965739526,0,1
13761.238826067158,16,34,36196.61332342363,96.11244018517174,52.807141173680485,0,1
6420.925886156549,14,33,386629.44193800853,19.159494968442303,40.21173856479573,1,2
595.8489006248408,8,26,125590.85110532319,94.33797189947511,2.9442514744831505,0,2
31650.934043967565,9,74,304843.52565398894,40.143816199886494,75.33854240156094,0,1
28598.791623520436,7,70,344198.74473719526,52.839898340148665,97.21820779667603,0,3
15379.992357279178,20,26,236147.1069585322,12.273931954430894,62.028700948851004,0,3
47476.44483359943,12,76,438299.7044005686,54.01074389217909,85.65412206887946,0,2
7863.207766462898,17,72,222453.62564888466,61.12067518581934,51.68757431949261,0,2
32905.960797829,4,26,143169.4028978408,99.7701541808524,23.168096542336457,1,2
786.1585344916982,5,29,448111.74595784955,97.51924110715265,1.444210423514547,0,2
4552.028996462768,16,72,430920.5778407283,96.63972918742873,65.33982675899892,0,3
2553.843293985911,10,58,82855.93359113009,34.83880601020574,49.31088482482446,0,5
2179.484245523082,19,32,13954.548158606554,99.12664987450435,78.20981470876015,0,2
1517.56987371085,15,19,45902.79261846072,45.54781515951108,69.46824174353046,0,2
9739.55972391981,8,28,143987.15187835472,85.18362587619005,98.79523682065647,0,1
15201.542911231598,1,28,486157.6410691136,21.6319969018972,51.03125834120398,1,0
8634.573226958268,4,25,279699.5604272517,50.583317965660235,42.717478967300934,0,2
1589.5201566782516,0,72,187257.60428260514,96.60120961276054,28.673968943929495,0,0
16666.63345814654,3,49,444469.33121176047,94.70313969234276,47.68612917912745,0,3
10104.769882173969,3,23,227115.0294077713,68.37348778214267,87.2871478122922,1,3
4912.937947777808,21,70,158304.07557210955,79.78143225530599,4.243972579174127,0,2
11212.57657067068,2,37,470668.544844083,17.64266966024014,97.79000472861887,0,0
3009.7669459871713,8,56,424909.3154301463,72.16585494841574,99.3307194307798,0,3
4234.135344939628,21,52,421990.51933430106,61.80508083353723,59.78213785879017,0,3
24947.854019627048,22,25,256630.08678205634,9.155173575124609,33.15442036954014,0,3
3432.01132890464,11,67,394929.76100891206,11.315900658967626,22.30489683220238,0,2
6348.561371298942,9,66,90497.32627301138,10.844361775126188,27.649039568487876,0,2
22085.588042617506,1,60,287038.25582056557,72.43569348298357,5.010542650497185,0,2
12300.476518437323,10,51,491939.1155009253,14.171520824757245,47.511095848335884,0,0
642.2201247407274,9,74,146188.25682846288,46.77322711144705,5.732427086440584,0,2
1593.5106340465577,21,70,397381.81229458994,35.698180587775774,71.84742147759252,0,0
78.72497723973615,5,76,245748.72519682554,55.050414077021784,37.192945553285405,0,2
9967.467068014914,17,73,20863.035927821576,70.64764872194029,19.93647317471632,0,2
5936.157870102337,1,36,381746.67951001803,68.4722537221332,54.485355783603836,0,4
1441.878005901035,1,24,85116.00305166429,51.55199159143766,97.37593072430137,0,2
31685.183433152222,9,48,316105.3099992423,46.43348736103855,69.51310490184183,0,2
7542.988546284627,15,35,43746.43282943947,39.781559512225876,49.17468501041602,0,2
2769.3113030920476,11,57,473486.83135048643,86.19099483043794,77.69142992545063,0,0
6943.550520525156,0,31,146570.2197030001,33.085180487264495,73.74764718989887,1,3
11382.485262732562,20,56,114005.88114702006,25.936582116749484,89.17354610577937,1,3
793.0213477005082,7,77,65439.06562910082,74.33154936552712,20.466894759394748,0,2
3211.7517658509287,15,70,473055.09447618487,35.976346169672645,85.88775762587319,0,1
16448.86302350852,17,77,356239.96747821127,84.69985997572684,30.102608704169885,0,4
6155.657215573472,12,76,371088.7834703262,32.788871863714476,94.09989278250971,0,2
7909.301276058035,14,53,250202.87612874203,70.19448245745882,28.106514894673516,0,1
5670.715168023113,20,34,237889.16484997122,4.5109006285336095,92.68485431626762,0,3
448.92708900157027,11,54,55900.600252746844,38.556288011032,96.379071446408,0,1
1812.2189742519365,7,61,280360.7066964119,34.32301749675515,14.549135745701424,0,2
5897.635674222761,9,26,124211.33105928643,81.66787392759234,97.4499883262783,0,1
2346.91808249024,13,75,488595.5210674025,96.70554032283101,8.572296842928228,0,1
512.7121953612684,4,37,398493.8890675585,46.08812766929614,21.856778661252196,0,3
18556.560463874306,17,62,207083.03803625092,82.4836277153758,44.41687808728045,0,0
39735.011031952396,18,74,76519.28808707498,69.96947009573651,99.35973657117101,0,1
15757.269365677425,14,45,392880.51387825323,96.73859876636932,48.85630511653793,0,1
19226.76602269478,5,67,61904.829773576676,81.11085143428247,55.040944317848584,0,2
2770.4172270921135,10,37,95477.54299503818,7.747806596373053,69.44249495236485,0,3
32346.74354858788,20,58,106548.73835436949,71.32817223822362,96.82935582729513,0,2
2193.0804684137825,10,53,278888.42849827406,53.549971542237365,78.33514001242445,0,3
30247.453182020516,19,70,393741.2703411928,1.6436057932327164,22.415400442369858,1,2
52628.13931989295,19,44,157843.12448362142,25.131295872544367,30.299093066435468,0,3
12438.327816846819,20,25,43250.237323369416,92.1755245026893,9.76282396085244,0,1
39709.09889426446,17,49,232804.69329868516,92.60613727867529,64.44523641647399,0,1
8429.003625594063,17,18,374307.0103388078,79.88504602006344,18.074030653922158,0,1
3004.860724923195,9,34,111610.25770060676,98.17796032779894,25.74048884793657,0,3
5744.683429928095,1,74,110742.34947164774,80.65452246242049,88.8113655180377,0,3
9003.212637616178,8,26,473666.2866460087,1.0204187285245192,32.67556753320152,0,2
758.8970221384387,13,37,477122.70983246976,28.783434030151177,56.664671835416705,0,0
9737.69603394951,18,62,495242.4002987266,3.0624182237762865,39.7566008789177,0,1
39727.202078753886,9,49,404022.1411858153,9.410796873755945,7.403128740591358,0,2
2108.539411153337,22,19,94903.90041480484,21.884081695077604,36.28638298967051,0,2
15730.82436156245,3,49,106778.77887883142,50.355854632552244,40.806820303593085,0,2
23848.672389512572,5,62,170772.3955196736,84.75320034620178,89.57011019115183,0,0
28770.89035892496,13,26,159748.13313541192,86.1966756157108,32.445065364633955,0,3
32222.716944481985,3,47,478307.3467899265,61.620185855729645,37.92411197620679,0,3
7370.147220569544,14,37,394747.9174579651,92.8175939066235,78.28967686723345,0,2
37857.38784859356,15,55,362280.3872886154,50.00623265902081,75.8956651211598,0,1
14159.712237241734,6,77,93795.64880500778,88.90360441332015,79.82852766484908,0,4
1763.4517448085626,16,18,454853.25412180246,45.40652563320121,95.3770740076004,0,2
6479.828321383203,18,77,414107.31937358074,27.722500742188227,79.55574983947842,0,4
12670.23278921252,18,74,82657.27882263393,91.64129181004277,40.76082032178909,0,1
2841.4209997979588,16,22,435713.99564852525,38.793507567886934,82.15085168980919,0,2
10233.615524613528,5,52,136851.52064886517,50.340410884446165,50.86746320899383,0,2
10984.137455189628,10,53,41354.003170220916,32.88606325306772,27.77140325185653,0,0
1775.7254379850958,15,18,328754.3309505908,66.28376002907298,30.29170681310124,0,1
8326.053877086579,7,31,327248.525032781,99.50312250060355,22.384238856339834,1,2
14767.746320413959,10,26,48371.072773243424,2.551354886476964,14.499295781975341,0,5
6909.40945159936,6,47,160107.0526593546,89.98480060071014,18.449041185365033,0,4
121.76955887700333,23,41,496414.41666551377,0.3926056989265403,6.3178049953819375,0,4
90.79563850904285,21,21,339534.9068373597,36.422788114621106,88.84508649323864,0,2
4416.561918201068,18,67,365307.50813506125,16.860680628951428,93.10078096491232,0,3
26063.161770524017,9,31,107245.72551654853,75.73417806725513,58.67703924938955,0,1
2596.4777096391695,8,42,40312.25343095325,5.061084075717348,84.0489556608685,0,4
10061.161250552199,3,21,139173.9431807279,55.34849535843279,18.357110265314713,0,3
2511.262797305097,22,42,125200.29421140278,29.492613384531264,90.16738252269852,1,2
3881.2136854655573,14,27,118037.5062732785,13.367024886470213,50.63615596305083,0,1
18841.517017541253,12,52,97184.40662163273,77.18182121026408,6.7164992605555085,0,2
13051.253056263971,1,72,287803.08963704674,21.74168342552567,14.13127444941602,0,4
1002.6162303666898,1,24,164723.63444506907,22.36752120549389,30.897646078681717,0,3
5598.443507801786,15,59,410352.1625087177,27.5076785137923,4.3557580354751435,0,2
296.0365980225214,8,30,92789.76150584461,58.67667638280274,30.92933780174436,0,2
6556.397546358057,12,21,232848.9083634037,65.96659316907483,5.9930433118891795,0,1
10859.942668955455,2,67,7815.260376613912,1.7602523701344963,23.60276051928252,0,5
1261.3325343695842,8,60,241359.47890514083,24.18696361137903,26.56697558564416,0,3
3409.210323270345,12,74,28863.272217360718,43.09708425052828,99.43689763667939,1,2
5072.264842828503,20,53,488884.03242444916,33.197695216123314,23.554667376366446,0,2
25198.835682971097,21,73,395505.472196556,88.41706585108861,23.918644893858033,0,4
49989.56075902351,1,31,245565.62684159123,78.77087308864188,68.6788968358385,0,3
459.5106218168274,7,35,44207.09173149578,62.58902155388275,85.93574785164519,0,1
14313.248803005745,8,25,296630.27495441673,33.80424159970398,38.705541260208655,0,2
4647.75824305489,15,49,379623.1116002369,70.06723448461598,87.56180199406924,0,3
4983.3427688417305,1,44,96167.9092493679,84.36380128457944,34.01420207477571,0,1
14035.014509953418,5,59,284535.9620529579,59.48303773589867,19.701587961501932,1,0
25062.499928371722,21,54,407291.23829305114,78.44614668933791,32.96388243277235,0,0
30144.787865872062,7,40,384355.6410455119,74.91049613997478,60.93563739279924,0,1
8606.729434454637,4,24,401693.0169157093,57.17373111603222,36.71431593120737,0,0
4417.99000649414,8,29,439782.3890099902,31.218321682151096,67.28938039892888,0,2
15490.443095770986,0,42,468903.3689775756,74.57821580012718,23.69358794224824,0,1
2890.181422787728,8,20,203355.05644656444,20.679636635760644,70.09928939891488,0,1
8302.828409517735,9,43,284815.78215891577,77.94883464715338,34.74383632484667,0,0
4440.684118766536,22,21,395539.10349675984,80.4546692142533,45.58683716019345,1,1
10689.498229877938,3,59,348872.7671589458,82.2144879570373,55.77451404428959,0,1
2749.6186888850966,2,53,497764.59390392504,47.29159709784576,68.62250031859936,0,1
2126.895672844426,9,32,7825.147901217426,19.248076777042165,23.87136918487337,0,5
25039.55981789687,14,49,178211.47444257955,9.972360006606873,83.59455374108104,0,2
1073.6661870379178,10,46,141232.935208831,74.33612504879243,72.18427497552398,0,2
7051.345584098177,13,27,131895.60923260177,88.62613845298132,23.409791902399945,0,2
2495.552688905251,5,38,112042.361466944,65.08383588369067,97.49745626029103,0,3
397.0799371386665,11,79,354852.7965667993,14.41600603883696,66.47969910304585,0,1
366.835056113271,12,71,43294.9771643856,93.4896448517574,45.24268864667056,1,1
1926.4074345832685,16,33,371062.8081377258,98.91020145393196,15.752732555351635,0,2
20156.809818707225,15,64,347019.49516612047,43.33786099349219,53.32210023081314,1,0
3319.5270666804945,2,36,126151.2621179473,59.48252892737712,16.47758868271182,0,5
30049.581125357596,1,46,127164.05779941546,77.72285200016577,42.949167869784375,0,2
8713.706491738638,10,69,314801.43208690657,73.63897900500447,40.87125227395189,0,2
5737.9060981508765,8,68,381323.38163635525,96.77871919334493,71.99396443474602,0,1
8677.121011941032,2,35,438366.3209305954,11.48830910787889,19.238318122424978,0,0
7271.143589950866,17,75,426217.6423633834,58.07248661428057,82.18713548708459,0,4
14220.303685493483,19,61,482476.6140877627,69.19314196730922,32.61323270161658,0,0
3319.7684839872645,14,74,291111.0627729191,89.00984241876701,44.39886269687751,1,2
4354.868725226266,13,33,454419.1251088395,87.41096277181506,77.23409755538425,0,4
22452.062273805208,1,18,404448.123356945,97.799979356129,62.53923997135148,0,3
29272.611169441505,16,65,447439.1445326928,51.207845393767904,30.802535180193736,0,2
22308.06229197307,21,19,6801.67404139795,83.07608668132266,38.6202924545881,0,1
5437.75893497494,7,73,482985.59294103965,42.72817081273277,30.578681398961017,0,3
15157.904915515272,9,32,237291.55126039268,42.231387785603225,59.477016727715714,0,3
6469.045124116817,17,56,399293.31179784663,25.334836447285902,33.262453320683974,1,0
6882.389499473696,18,45,64474.85554955265,81.82372870192299,72.56976947831409,0,0
2290.1086671604508,7,18,198574.60681117306,98.58151058135157,57.97871585837261,0,1
8943.587635739941,7,22,136458.87084747446,25.63417283472579,14.5706611747509,1,2
2059.6187747433078,2,59,146537.72647996756,5.6131588021072325,31.02686186798824,1,7
4028.156695729184,2,39,62504.55435548999,81.55424374190073,22.144744191015576,1,1
19312.29845290355,11,70,403076.1524389605,62.02300525347562,39.031321255148534,0,2
2320.2765991310307,21,53,5611.914975958001,95.96988005510045,51.59840862093631,0,2
738.1693700302627,16,63,156940.22303561604,25.223921907695225,50.67628572841099,0,1
715.0415706895463,3,30,88030.8610649911,7.1027658001281075,75.4523676563289,0,2
28265.72293283546,16,18,294930.4313635619,49.24422608665016,18.917186360170934,0,2
7070.847345157996,13,33,127871.94890465739,8.546602296514749,94.64728292974468,0,0
5266.367498016638,18,72,130240.22880952174,26.179000110270746,34.28451068821686,0,0
16653.66041661833,8,58,244680.73385366405,12.597786081916828,30.024884691613853,0,2
18068.279988809696,20,39,326691.83063112193,22.41321796600787,68.51785781802198,0,2
4037.531240628876,11,49,61531.047578016645,10.614465282139186,80.55166286830625,0,0
11829.227771663489,4,33,88580.21478028258,95.39059994272854,37.84717648136534,0,3
14745.69733059262,10,68,124340.19755266428,27.85627134497355,74.6846974893977,1,3
10631.988723472205,19,32,486900.3588448623,44.389758599256545,88.37359561360547,0,4
1643.972510280493,2,75,199179.09747151725,89.86118076342223,76.68036652069574,0,2
20865.31282741948,20,63,299896.0552248822,67.73215879614743,3.419648557083299,0,2
7745.623605709237,14,69,121529.86354527296,61.80374805617743,82.73689113661882,0,3
3319.439019404437,13,59,245739.30305358648,70.55631903608372,77.44809584543674,0,4
5537.821611877681,10,70,37985.46801859307,82.88222571053818,66.9290238153186,1,1
382.95075702702275,19,29,18336.33081524114,87.7669267851761,76.00224190879035,0,2
1368.13115846664,7,77,234898.02988390863,64.26396706650264,97.94253958319389,0,1
14504.990735121404,3,18,199930.9844716876,89.00072746940577,43.111288781834965,0,6
0.11634823050432323,11,70,69303.27952622202,53.539752742547684,6.722323495459781,0,1
5388.2365021327105,7,34,344113.1130314461,27.72908562684234,46.08899696277167,0,7
7392.12440933873,5,58,496458.841958733,88.00767088838444,4.643365539104794,0,2
561.8356915649691,14,72,198427.76377715953,54.147282741308715,29.425040808846113,0,2
36148.175362787755,11,68,312654.75932277984,90.61375875672343,58.6879791796759,0,5
2563.453451831128,15,74,481524.99523987836,4.016781395058122,30.96228929261563,0,2
3626.911761341702,15,67,415935.95125099074,39.75157515412355,68.53952459095386,0,2
3623.230247239586,20,45,232312.5594280402,94.78050183624683,82.19863276857211,0,2
2619.0603022539467,19,24,369007.2527454998,24.965009275830276,42.043917927953686,0,3
14.74909230385058,19,26,64939.38508501149,94.15362460384927,90.01379512930036,0,2
13069.095710746875,3,39,256539.8238764358,95.390246112925,7.983893135040021,0,0
34065.76818902749,10,43,140251.07831278833,88.2142314225861,84.01131642004498,0,1
2539.81030444211,12,70,81420.68026018438,56.36680450932987,82.85731454392989,0,2
10878.123934605872,8,29,213714.17222101288,64.69394490806386,32.19938963267649,0,3
13543.939412806241,3,24,66376.2626623736,86.96169984498692,29.871518712461498,0,2
18866.772280370347,11,63,349793.5689790683,77.58970823891845,30.509498115351263,1,1
5492.7057938722555,8,64,228663.78198261443,63.00938494554116,81.1393712344411,0,3
3608.7074205934923,12,32,266041.17164976726,98.22594078707027,83.16534876101952,0,4
3934.799193146354,15,55,74041.59339541035,68.56766363336942,32.97224588276676,0,0
12469.545359924232,5,38,70746.05888565375,97.54819924477611,59.25903474444618,0,1
16970.647506300527,9,31,292124.3021948019,5.738847460709073,13.89332294404545,0,1
2004.2113164163982,12,19,492519.8641668937,13.896037074221246,46.87787382810221,0,1
4635.302399667804,6,25,49029.04103562509,45.14588460004906,99.87928508555383,0,2
23221.77749177033,18,62,143579.98285432486,38.487946088431514,15.883914770624685,0,3
16434.783687293708,23,72,434860.09915240586,78.27348413570277,94.7562639960059,0,4
41903.09538682376,18,23,37063.73411536323,16.061402646920374,82.42547219650078,0,1
14034.334383200408,16,54,438066.9749621087,97.60951791114886,97.22146509462699,0,1
4995.481228836644,12,54,262618.70570400084,31.5065875260914,17.9578760610533,0,2
8931.55023299958,12,74,204725.1201892865,42.892370774015944,21.351849044336426,0,1
10817.972204129243,20,50,155530.60161137648,27.474503244002292,1.6867181734858683,0,0
817.0455545483112,1,58,149261.4619057931,57.93636173265473,72.47018129156055,0,4
7863.528863524105,9,23,153595.4886422899,5.862870042258395,64.40946934361857,0,0
12355.351233568277,21,69,442516.7373991377,14.967750557044878,17.80654383247321,0,2
1831.074303129447,12,43,362173.81985721795,74.57977034187242,79.1144965542072,0,3
15170.033059741118,8,79,335191.78090774413,18.650058340480392,29.91955061317254,0,1
8765.239671469428,0,56,399575.82532704837,23.551445155666283,13.499556933063516,0,0
30411.85511110514,13,58,129300.21683906835,79.29822357248378,42.25626650193482,1,3
433.48410522112505,15,54,309403.3632287961,9.33011783572536,9.096984842685607,0,1
3083.28602809438,19,31,230573.05324001753,43.74738227708409,26.324365627324664,1,2
9201.829951622438,14,54,391438.3759648965,2.3063386997226987,37.13333584273462,1,1
3517.725691046352,0,25,155318.79912616947,34.680739931790384,85.18641745141498,0,3
12532.47660188759,16,56,321946.12981807796,69.89814026107545,79.25487412932213,0,4
14229.802649098478,23,30,441223.9934968394,9.01032797172283,44.275428575061824,0,2
1081.5994603859408,12,30,201673.08762126943,88.83346267787601,72.45750577523876,0,2
7212.472435450759,14,57,34244.42159636326,90.9499042940716,56.8649636179005,0,3
7110.882749898155,15,60,258509.3603485546,10.49903751251351,34.08418550780681,0,0
4608.944761872568,15,45,173640.27141570594,99.07324363757766,72.58743434952848,0,5
27019.418337671756,1,75,336440.4648930403,29.75295533954889,68.3499154466378,0,1
17573.946801280817,16,35,475565.4294495545,8.410167113160604,61.909444219360196,0,3
11947.137417483797,10,74,243318.55068042665,0.5067114497262271,61.795552104325054,0,0
12529.062038255497,7,36,233628.9248476114,40.852289576386255,68.29819923269767,0,3
6193.692442292759,19,55,327637.8152955387,62.98099857061177,38.45455126425382,1,3
25382.380757120376,2,49,52645.25429319027,33.217924990331326,86.90758150677024,0,3
11861.17913334209,11,39,127499.58827358231,83.67173654746227,16.23078454964608,0,1
13055.665773552832,19,19,459570.6834246989,71.660627556505,88.3885463239154,0,3
19782.642708715717,15,77,335301.3640685194,35.016153196803266,34.22818430319944,1,0
3203.038769287745,13,30,7708.577947724711,73.43096666086046,12.503161560862253,0,1
16454.325351245992,15,40,103108.1108069509,94.04877369692498,60.00274026791299,1,2
2172.1193189903324,20,42,341735.79574842064,9.309599854301709,37.598666907040524,0,2
4236.422441660145,16,45,382435.2020787245,30.610396015761687,81.54997271035192,0,1
4088.866362702279,10,75,420089.9267643469,46.33259391166933,43.078546852876734,0,1
38408.87622252615,16,28,146796.2248876404,49.79901277547686,66.85625255621098,0,2
19416.796763724426,18,50,465583.26954250375,54.21956448860736,30.825798950482554,0,1
12078.79965984888,21,41,276920.4998953683,30.062690653864856,20.94523750253401,0,2
12984.914234202142,0,19,348572.97217155853,66.72596459823491,38.804903094882384,0,2
8257.02579684131,11,47,298772.6925271741,64.50845035298298,60.68078346024335,0,2
29391.755305092014,14,34,62247.28728263561,57.782150627161386,65.69467392113518,0,1
6856.925413210558,17,57,481594.21503305505,11.376172171087662,57.820666529801834,0,2
4788.711656821709,22,51,62314.91436718217,47.69678910959445,98.80557186241089,0,0
1779.7342794015171,13,55,128186.09624918061,35.622688748937556,69.10901864951653,0,1
15427.407178831198,0,39,407000.3122312671,49.10384698381226,93.15196275969177,0,1
13259.292819722024,12,22,309679.88378904964,92.1866435515026,11.793319489517451,0,6
4850.848428490843,14,65,419236.43352280214,48.05313431584083,6.137292981347886,0,1
255.16200954391076,6,57,258352.3579986484,1.3980791839511841,31.099470201195366,0,1
18263.343161106415,14,68,189119.6244479508,43.88367380841309,13.658893837642394,0,1
114.83669104263555,19,33,461000.9042743447,82.06481800493822,52.58685282282677,1,7
12163.820806602378,9,30,19089.90643988263,78.00609232181682,51.898125352327874,0,1
35151.65157939812,13,43,428208.9799561699,51.3390073528181,57.50471664439502,0,1
5756.509916369589,5,48,116178.07480870302,24.97690128593153,74.52278808310727,0,2
2678.446810487069,13,69,424519.42754922993,46.50886629145451,97.13297002123198,0,2
12203.42764119798,23,56,70459.11009502591,56.37022194181917,87.82586914391464,0,3
16989.696010093252,21,65,290529.2628815797,99.98714382741338,11.83672395755816,0,2
7906.063631889006,11,40,444165.8515867245,64.41780901693774,33.851368877065724,0,2
34123.172364030834,10,65,237296.28380254636,69.42649300626135,25.58230250480419,0,2
530.5138804256164,19,78,373536.7702278931,49.1454143568052,17.68173577797928,0,2
7027.846689285737,21,29,402531.13730992365,35.448955078252986,54.47248766557845,0,0
12674.592473497782,23,31,368510.61014967284,81.29529836472061,55.32644020327305,0,2
19851.53492430679,18,73,462739.53870042454,49.493232433923616,22.72448278880613,0,2
1975.4356015995488,1,35,223970.2810294444,99.4690129964525,71.18972503066855,0,2
16094.553214040427,21,44,87389.59414341273,45.71205742680441,73.29142991695052,0,2
8045.415873998299,19,45,24857.72078753741,6.800028364757738,2.0979994833933313,0,3
5050.981935027793,0,35,123983.47494911504,68.25781370900827,39.57577037223166,0,2
1412.3531011449272,7,33,72455.55443624081,4.664145092581107,89.0140641201621,0,2
20046.73710604255,13,69,279416.4219758058,25.05015968847033,52.03186082438383,0,1
1711.12463876311,8,33,93287.72326865427,35.373825277990335,34.76278014389943,0,1
3707.5627822243246,1,30,20427.91993739622,73.94835856213277,25.36761515951301,0,1
3425.544405277208,22,75,18958.92460546526,49.423592640761285,24.33545199182823,0,1
20511.576037003102,4,46,415953.1796840659,2.864593131025661,9.976803385080634,1,1
11168.872457261294,22,26,296133.51579006936,61.68498512759222,81.72264190930922,0,3
15929.810583106408,7,43,179684.56564479572,41.143623742666236,8.665740539417122,0,1
2883.0613219322627,15,45,447219.79332738323,92.18345099671072,29.22947658618158,0,2
9804.935749765662,21,58,36028.109092449085,49.95623111402354,4.56757385663532,0,1
8480.38762122536,15,30,490180.71429118514,70.89751459393389,78.13865697237004,0,0
17887.462741929176,12,78,308529.603336976,21.886849232954685,3.928368222679046,0,0
23653.871012100743,19,53,92548.66273045538,76.09735645316532,30.83011038682084,0,1
122.3126940897125,14,26,339855.4803895073,72.09553104836723,57.329737008666406,0,5
11209.19000889536,0,64,381927.24863199773,90.40817085413082,40.95613602934438,0,4
532.2758404622274,21,31,215242.04890201645,3.3821641719199214,28.227106724910044,0,3
7959.746073698896,2,68,430954.67051652813,44.75006976174512,27.518907242754164,0,2
3391.61670569886,5,29,76215.47124093868,67.91554027396302,79.77903060062494,0,2
3664.0296452946186,21,70,140139.95420522656,9.516390008021503,97.3978095087245,0,0
4353.448496791171,13,75,47652.6884304109,41.06040671489124,34.80410704487934,0,0
9709.910051382612,3,74,106228.04246306872,94.21466030661954,3.9145513609016525,0,0
4065.4063478283397,17,49,120125.67714366138,43.59344908911282,3.656577790910842,0,4
13193.801039927686,14,55,458898.96226993337,98.54047834806315,75.92134152107181,0,2
5183.998787738292,8,20,39976.734686826945,5.6839061079819615,55.236982160912696,0,1
708.0150641358879,17,75,214280.14497366702,71.78297761408913,78.35926574173304,0,2
15313.656485833335,2,74,266666.9449262296,58.10162362482695,69.74970102885749,0,1
3365.3389295171382,9,71,449447.83384727826,50.05396771321254,90.75063492653965,1,2
5669.849126609429,16,69,498850.41311194556,97.08474014850094,88.58242910466235,0,3
11565.927870318257,6,33,376940.6693449981,12.965040049112863,78.83273956211774,0,0
4041.5020869049777,14,79,485424.70429394575,89.59989516809134,47.518916004214375,0,5
582.4970382389808,0,37,393763.465135401,69.12404111366102,30.812640760385246,0,1
4682.787928521473,10,49,481638.1178447369,25.89960732996327,50.702678744463995,0,5
28904.462491680322,16,73,353928.09224628314,90.16691456322934,50.207160731982356,0,2
10264.806606711121,4,40,40801.94930008446,42.92949178610132,61.027554888933764,1,2
11131.549686950415,6,34,201558.17330934558,81.42273280730709,18.60975677829041,0,1
10004.393567361385,18,33,323652.04461743275,38.88365170474,65.56198804449888,0,1
2218.845179287726,23,55,176008.53621767124,85.0930827433241,45.66009242058158,0,2
5418.586455108923,14,25,137418.57513877552,63.66291184450487,62.02048319408592,0,2
13900.60638098674,2,36,289122.2342994124,14.104663358372715,23.960482291954566,0,2
1068.8712205436364,14,47,466817.436474515,64.96631634695275,43.4394893877355,0,2
3255.2624964329502,4,74,18455.954884560626,19.13447627018726,21.020121445252027,1,0
3234.04741308102,22,75,384846.3705671774,41.19226278941627,87.53051567568016,0,3
5656.67184045981,11,51,361640.9117442689,17.029558425203373,48.79610450415376,0,1
39306.32133279656,19,31,482012.75926875527,2.2016115667118585,22.498141557381214,0,1
698.8885849612299,4,39,465424.89994393924,21.18865394499575,4.120869574154629,1,0
7312.665687059473,2,61,381354.04846005223,53.637202372412574,67.57386646535419,0,1
1976.7646067551132,8,34,260683.97357661673,48.156096777734604,21.464471398975572,1,3
35293.67585225774,8,77,102929.5090635264,50.14970955360637,98.95821923187783,0,3
1202.525251555425,6,76,273072.6234444616,24.768687844660132,53.37003734151716,0,3
5168.453767797388,1,32,382910.64496590727,68.51612006141862,28.89769962480321,0,2
13389.718823677082,22,67,447938.93710630864,70.42632868203458,65.76774337926304,0,0
12192.706487031559,22,65,395066.292596064,35.79678255596656,27.521992343808556,0,1
5494.428230199096,20,49,98438.20066033593,88.11700884741744,82.02742939097465,0,1
4254.497289318204,15,30,300243.47079980164,64.40232166355479,30.82360509299419,0,2
5068.541514341259,8,38,166754.55630614716,71.30392752586317,98.82477323959093,0,4
3069.0058827003936,12,66,5593.628027930852,27.733991793893942,60.51447854452936,0,2
2298.320428713375,18,57,100910.24695854436,0.06116351555870425,84.44111489426633,1,0
